File Name,User,License,License Link,Usage
04-Suspiro.wav,Tomycatts,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
49-suspiro mujer.wav,Tomycatts,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
11-suspiro 2.wav,Tomycatts,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
sigh2.wav,Topschool,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
0034-Suspiro_M_2.wav,salo_c_r_711,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
0035_suspiros_m.wav,salo_c_r_711,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"""Uh"" - Sound",schinew.de,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
male sigh.wav,nuncaconoci,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Sigh.wav,Yajhaira,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
sigh_collection 18.wav,bogenseeberg,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
sigh_collection 17.wav,bogenseeberg,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
sigh_collection 16.wav,bogenseeberg,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
sigh_collection 19.wav,bogenseeberg,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
sigh_collection 9.wav,bogenseeberg,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
sigh_collection 7.wav,bogenseeberg,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Woman sighing.wav,Marlene_Coetzer,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Feminine Sighing.wav,danielle.k.tiflin1201,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Sigh1.wav,K1m218,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Sigh2.wav,K1m218,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Sigh4.wav,K1m218,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
DuskSigh3.,Bigvegie,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
DuskSigh2.wav,Bigvegie,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
DuskSigh.wav,Bigvegie,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
UGH Moaning sighing - vocals for creature,Duisterwho,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Sigh.wav,Beussa,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
sigh.wav,100139062,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Woman's Brief Sigh,Rico_Casazza,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
sighclean.wav,thanvannispen,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Coughing.wav,sportygurl37,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Cough Cough Sniff Sniff,HarryPeeks,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
VocalSC.wav,clshevo,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
cough.wav,BiblicalBricksProductions,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Coughs and Throat Clearing.wav,ProductionNow,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cough,pikachu09,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cough.wav,Harris85,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"Cold, Sick, Snort, Disgusting",qubodup,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
20070128.cough.wav,dobroide,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Coughing and other stuff,montblanccandies,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Coughing.wav,deleted_user_4401185,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Cough.wav,PerMagnusLindborg,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
A person coughing,Caitlin_100,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Man Coughing Cough,deleted_user_7146007,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Natural Male Cough,jackthemurray,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
7_Cough.wav,14GPanskaZackovaM,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cough.wav,obooth3,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
06_cough.WAV,15GPanskaNovakova_D,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Voice_Male_Grunt_Mono.wav,Nox_Sound,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Coughing,190042,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
cough.wav,cphase,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Heavy Coughing 3.wav,killianm97,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Female Coughing,RavenWolfProds,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Coughing 001.wav,frenkfurth,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Coughing.wav,KALeigh0218,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cough Loud.wav,YevashenPillay,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
sickly sounds male,drdock,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
zephy_bong_hit_1.wav,strangehorizon,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
zephy_bong_hit_3.wav,strangehorizon,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Audio 1_01.aif,allencote,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
20100109.cough.02.wav,dobroide,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
tos3(16.01.2009).ogg,aneolus,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
cough.WAV,15HKvasnickovaT,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cough2.wav,tiptoe84,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Hem & Throat-Clearing,qubodup,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
20100421.coughing.01.wav,dobroide,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
20100421.coughing.02.wav,dobroide,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Dasiy Dog Barking.wav,ciccarelli,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dogs bark back,danieldouch,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Barking_Dog_2.wav,ivolipa,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dog barking.aif,fernandesbljr,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Neighbor's dogs barking.wav,deleted_user_8803593,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
aaa-3-0-1.wav,rpdud27,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
소리 최대 바람 최강.wav,rpdud27,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
$ DOG - Leo barking close.wav,kennydoug,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dog barks,16FVolejnikovaA,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Chiki_barking_funny.wav,jcmunera1,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog barking in the distance,fleurescence,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Happy Dog Barking.wav,5deMayo,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Barking dog,mudflea2,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
BARKING 3 -S.WAV,smokum,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
BARKING 4 -S.WAV,smokum,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
BARKING 5 -S.WAV,smokum,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
evil laughter coughing joker.wav,bulbastre,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
"Footsteps, Solid Wood, Female Socks, Spinning.wav",SpliceSound,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"Footsteps, Solid Wood, Female Socks, Scuffs.wav",SpliceSound,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"01-16 Footsteps, Tile, Female Heels, Medium Pace.wav",SpliceSound,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
The Wine is Quite Delightful - Posh Woman,MadamVicious,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
female c sharp reverb loop.aiff,bevibeldesign,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
laughing 6,gloriagypsy,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
c major scale child,goldkelchen,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
female sigh- medium distance,morganveilleux,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Child.wav,fernandesbljr,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Roadside Parking Lot 1.wav,FunWithSound,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
09_Handclap.wav,14GPanskaVitek_Martin,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Female Latvian prison guide keys heels,Vortichez,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Child's laugh 4 - medyk3D.wav,medyk3D,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
suburb night NL 1120PM 210415_0279.wav,klankbeeld,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
"singing twinkle twinkle, Mr. moon.wav",bectec,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Reading Ambience,MeowPerson7483,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog barks & bells toll.wav,jcgd2,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
"Two dogs groaning, moaning, sniffing, panting and grunting. Recorded in an argentinian kitchen (Mar del Plata)",felix.blume,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog steps around in water,noctaro,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
dog eating.wav,kwahmah_02,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Dog eating Neck of Goose / Chewing / Breaking Bones,Netpunk,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
naughty naughty dog.wav,balloonhead,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Dog Toy,ScreamStudio,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_eating_mono_4824.wav,Mystikuum,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dogs_1.WAV,lupalenzuela,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_barking 2.wav,15GPanskaBokstefflova_Nicola,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_barking 1.wav,15GPanskaBokstefflova_Nicola,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_attack.wav,15GPanskaBokstefflova_Nicola,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_growling 2.wav,15GPanskaBokstefflova_Nicola,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_breathing 2.wav,15GPanskaBokstefflova_Nicola,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_scratching door 1.wav,15GPanskaBokstefflova_Nicola,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Sleeping Dog 1.wav,SpaceJoe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Sniffing Dog 1.wav,SpaceJoe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Barking Dog 2.wav,SpaceJoe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Barking Dog 1.wav,SpaceJoe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dog Whimper 1,aunrea,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dog Bark,aunrea,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Squeaky dog toy 001.wav,MattRuthSound,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Squeaky pig dog toy snorting squeal oink grunt 001.wav,MattRuthSound,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
004 - Dog Eating Treats.wav,TrashCanStudios,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Animal Dog Growl 01.wav,abhisheky948,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Animal Dog Bark And Growl 01.wav,abhisheky948,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
DogCrying8,RamomLandim,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
sliding_door_closing.wav,joedeshon,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
door-open-close01.flac,Aiyumi,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
door closed hardly.WAV,fusarof,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
shower-door-open-close01.flac,Aiyumi,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Opening / Closing washer door,FillSoko,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
elevator_doors_open_close.wav,magedu,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Door Open Close,amholma,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Outdoor door open-close.WAV,cribbler,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
door close distant 1.wav,IanStarGem,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Door open and close,dossantosbarbosa,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Door opening and closing 3,dossantosbarbosa,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Door Slammed.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Open Door,NachtmahrTV,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
door close 2.wav,theplax,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Closing squeaky door,NachtmahrTV,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Close_Microwave_Door.wav,drewsimko,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Mock_Car_Door.wav,drewsimko,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
